207.8,219.4,232.1,241.7,255.4,275.8,293.7,301.5,312.7,327.5,335.9,342.8,349.2,359.4,377.3,394,404.1,404.8,399.4,406.2,412.7,425.8,438.6,460,478.1,505.5,528.4,539.1,542.8,538.8,536.1,532.9,530.7,531.6,531.3,535,551.4,555,556.8,567.6,583.4,601.6,617.1,624.9,619.2,591.5,586.9
168.6,177.6,184.8,187.7,192.9,201.4,207.9,217.2,236.5,251.7,266.8,273,291.1,307.4,331.3,338,330,327.8,312.2,317.9,330.5,336,328.2,333.4,348.6,365.8,385.4,397.5,414.5,433.4,458.7,475.3,489,505.5,521.3,538.9,559.6,567.7,568.2,572,587.9,611.3,638.4,654.9,648.8,609.9,603.6
3712.2,3880.4,4095.4,4209.7,4284.9,4376.1,4345.6,4296.4,4314.8,4467,4545.7,4418.9,4565,4655.5,4788.8,4880,4850.3,4732.3,4593.3,4530.6,4672.3,4755.3,4790.7,4928.3,5097.5,5213.9,5287.6,5233.2,5234.8,5330.4,5463,5593.2,5684.6,5771.4,5898.6,5958.5,6044.8,5995.2,5883.9,5810.8,5815.9,5861.9,5932.7,5980.3,5949.4,5657.4,5612.7
1545.7,1631.1,1737.2,1777,1817.4,1880.3,1849,1841.1,1921.9,2028.1,2031.4,1941.7,2023.8,2114,2205.5,2236.3,2129.5,2114.5,2028.1,2029.5,2122.3,2168.6,2221.8,2304.9,2395.6,2479.3,2521.9,2507.3,2554.2,2626.9,2712.7,2786.5,2814.4,2858.5,2917.2,2969.9,3000.1,2933.4,2900.9,2895.3,2928.9,2955.2,2973.7,2985.8,2956.7,2786.8,2795.8
718.4,752.3,803.9,832.9,852.1,873.4,876.9,882.8,912.3,961.3,999,998.7,1036.9,1079.2,1119.2,1131.7,1109.9,1088.6,1041.9,1040.4,1074.7,1074.2,1073.8,1109.1,1156.2,1200.1,1226.4,1238.2,1252.6,1278.5,1319.9,1358.1,1383.4,1407,1442.8,1468.6,1478.5,1465.6,1447.3,1440.4,1457.3,1480.5,1504.2,1519.1,1524.4,1479.1,1469.3
587.3,600.4,634.3,652.8,672.1,686.5,678.8,677.9,717.5,763.3,790,801.2,834.8,871,912.5,946.8,944.7,949.8,921.4,921.5,960.8,967.9,984.8,1005.1,1035.4,1064.2,1091.9,1096.7,1116.4,1134.8,1167.3,1199.6,1228.3,1270,1314.2,1328.4,1346.1,1348.8,1336.1,1313.2,1325,1333.1,1353.8,1380,1390.8,1343.3,1328.4
721.7,758.9,804,836.5,868.6,895.5,910,931.6,988.3,1038.6,1065.9,1057.6,1103.1,1148.2,1209.9,1245.3,1210,1196.4,1160.7,1152.3,1213.8,1250.4,1274.1,1328.2,1381.9,1433,1487.2,1492.5,1527.3,1567.2,1616.9,1663.1,1692.4,1732.4,1774.5,1817.7,1849.7,1805.4,1788.8,1783.3,1798.6,1824.5,1846.8,1866.7,1851.7,1769.3,1770.4
849.3,898.4,957.9,997.2,1020.5,1032.8,1033.6,1055.9,1128.6,1176.1,1220.8,1249.5,1314.4,1364.6,1463.5,1517.4,1578.9,1630.5,1607,1565.2,1601.5,1591.2,1518.5,1483.6,1511.6,1538.5,1587.7,1610.8,1624.8,1656.5,1719.9,1770.2,1807.5,1847.8,1887.3,1894,1917.7,1915.4,1895.6,1905.5,1917.5,1891.8,1853.2,1915.5,1937.5,1901,1884.1
285.1,295.4,309.3,316.9,323.2,330.1,332.2,332.3,343.7,354.8,361.5,356.9,375.3,387.8,405.5,415.9,418.3,419.3,415.5,425.1,445.7,458.4,477.4,501.1,527.1,541.9,535,513.5,511.9,519.4,531.6,538.1,542.4,553.7,569.1,586.3,603.5,608.1,606.5,606.8,611.7,611.7,614.7,617.7,617.2,596.3,593
1009.6,1057.5,1132.1,1178.5,1223.8,1272.4,1349.2,1371.5,1415,1471.5,1493.6,1479.3,1498.3,1545.5,1625.5,1691.4,1712,1715.8,1675.6,1723.8,1814,1887.8,1952,2028,2102.3,2155.2,2173.2,2102.5,2083.6,2104.5,2147.7,2184.4,2213.3,2269.1,2325.7,2391.8,2455.1,2471.7,2480.3,2486.9,2517.8,2555.7,2589.4,2608.3,2600,2523.7,2517.8
1958.1,2015.8,2097.4,2147.9,2187.9,2249.4,2243.5,2211.4,2251.7,2333.4,2353.8,2273.1,2323.5,2416.1,2526.3,2603.5,2654.3,2671.8,2642,2696.5,2855.8,2931.2,2992.1,3071.2,3138.2,3118.2,2987.7,2824.2,2798.2,2843.2,2906.7,2980,3039.4,3113.9,3184,3242.8,3329.3,3339.3,3259.3,3198.4,3194.9,3211.6,3245.5,3280.5,3290,3181.3,3190.8
2512.9,2685.3,2861,2900.5,2959.7,3081.1,2999.1,2995,3118.9,3284.4,3277.7,3136.6,3283,3442.3,3609.4,3637.1,3442.8,3364.4,3193.3,3223.1,3381,3561.5,3657.3,3735.8,3819.3,3922.4,3946.4,3884.2,3918.6,3998.7,4141.3,4268.5,4352.4,4438.7,4513.5,4584.7,4676.4,4563.7,4486.9,4415.9,4399,4389.7,4326.5,4267.8,4162.2,3870.6,3863.4
1028,1080.6,1148.3,1199.8,1243.4,1299.8,1315.3,1310.2,1357.1,1436.1,1481,1474.4,1520.9,1597.3,1689.3,1767,1770.2,1761.3,1707.3,1718.4,1819.8,1865.5,1892.5,1962.5,2028.1,2086.8,2135.9,2146,2194.2,2251.9,2319.6,2387.8,2442.5,2500,2564.3,2622.3,2684.9,2689.5,2664.5,2660.3,2681,2723.3,2758.2,2771.3,2763,2655.1,2641.2
460.2,486.6,521.6,535.1,551.9,573,583.9,602.2,649.3,693.2,710.8,692.3,727.5,765.9,813.7,838.1,829.3,819.1,790.9,792.8,820.8,838.9,848.2,864.4,896.2,919.3,936.5,937.5,960.2,1002.2,1055.6,1074.5,1089,1107.1,1133.9,1153.4,1153.7,1130.1,1123.8,1115.1,1124.8,1130.5,1141.3,1153,1147.8,1096.4,1091.3
1418.4,1478.3,1554.2,1595.6,1631.3,1672.2,1668.1,1660.9,1700.1,1770.8,1789.3,1740.6,1797.8,1861.9,1953.2,2011.2,1969.8,1956.5,1922.5,1937,2032.7,2094.7,2142.6,2197.8,2258.9,2315,2345,2309.1,2333.7,2394.2,2470.5,2520.9,2567.5,2639.3,2684.1,2726.7,2748.8,2730.4,2698.9,2680.5,2694.5,2735.3,2774.2,2794.6,2789.1,2683.9,2650.5
174.3,179.3,184.7,188,192.6,195.6,199.1,204.8,215.4,224.2,234,238.2,251.1,264.9,280.4,283.9,280.4,281.9,273.7,276,281.1,279.1,275.4,274.1,282.9,291,297.3,303.7,316.6,325.7,340.4,351.6,361.8,367,375.7,383.5,391.2,391.4,395.7,400.3,410.8,420.3,434.1,444.1,444.8,428.9,428.1
408.9,418.7,434.2,449.3,458.9,474.4,484.3,490.9,517,541.3,562.1,557.8,572.1,593.7,610.1,631.2,627.6,623.2,609.8,610.8,635.4,650.5,652.5,667.2,688.1,708,730.9,740.4,751.6,768.8,798,819,837.4,856.2,877.8,893.8,910.5,916.6,908,910.4,917.7,930.2,941.5,957.4,965,944.6,940.1
149.4,157.3,162,166.1,177.3,193.5,203.2,210.5,223.5,244.6,256,263.1,279.8,308.2,350.2,383.7,399.9,411.1,401.1,402.8,426,446.4,468.1,500.2,537.6,581,621,628.6,638.7,671.5,738.1,786.1,842.9,890.7,925.9,983,1026.9,1051.4,1052,1088.3,1152.7,1223,1279.6,1292.5,1263.6,1148.3,1117.3
212.8,220.8,235.2,244,251.8,259.2,258.5,259.9,278.5,297.8,300.3,292.8,313.4,337.1,359.7,378.5,385.4,394.6,394.4,409.5,441.6,466.1,490.1,512.8,529,529.1,508.1,482.1,487,502.5,523.1,539.8,553.6,570.2,589,605.8,622.1,627.2,618.4,617.9,627.4,636.6,642.8,647.8,649.1,627.8,623.9
2168.7,2256.5,2359.1,2421.5,2485.2,2569.6,2606.2,2607.6,2672.5,2759.7,2783,2699.9,2753.7,2836.9,2961.9,3027.2,3060.4,3098.9,3092.7,3165.1,3329.2,3414.1,3488.1,3576.3,3651,3689.8,3635.1,3498.7,3457.9,3493,3552.8,3600.6,3638.9,3724.5,3801.3,3901.1,3994.5,3997.2,3983.9,3978.8,3999.1,4039.1,4071,4078.9,4050.9,3894.9,3850.6
255.7,262.5,271.7,272.6,276.6,287.5,292.6,305.7,327.5,346,360.2,370.2,390,415.4,444.3,461,465.4,475.5,473.6,479.5,502.7,520.2,525.9,529.3,547.5,562.2,580.4,585.4,601.5,626.2,657.3,682.4,694.6,708.5,720,729.7,744.8,757.2,766.1,775.6,790.4,808.7,832.2,843.7,846.8,812.4,803.1
6370.7,6518.7,6709.5,6858.3,7001.7,7182,7156.5,7011.4,7038.5,7132.2,7077.1,6829.9,6789.5,6857.6,7044.5,7179.4,7207.1,7287.3,7254.6,7313.3,7570.4,7751.3,7907.9,8059.4,8186.9,8246.8,8213.9,7888.4,7732.1,7761.7,7833.4,7894.3,7941,8069.6,8239.3,8458.6,8638.1,8594.7,8461.9,8409.9,8464.9,8537.1,8618.5,8734.2,8792.8,8555.7,8567
1353.7,1431.2,1534.3,1600.9,1678.6,1747,1782.8,1813.5,1912,2018.1,2048.2,1979.8,2082.8,2170.6,2277.5,2373,2380.1,2391.6,2347,2419.3,2565.2,2651.2,2744.1,2862.6,2986.6,3073.9,3125.4,3080.1,3144.3,3246.7,3355,3454.9,3539.8,3656.6,3762.1,3852.6,3919,3897.5,3840,3792.4,3839.9,3918.7,4044.5,4149,4139,3913,3879.1
142.6,146.1,148.4,151.5,155.7,157.9,163.7,167.1,176.1,183.9,193.8,203.6,215,221.1,234,244.2,245.2,249.4,249.7,250.7,252.5,252,249.9,252.4,256.8,260.4,265.8,270.6,277.2,284.9,294.8,301.8,308.7,314.1,319.5,323.9,327.7,329.7,329.8,332.6,337.9,344.7,352.2,358.4,367.3,366.7,376.1
3216.3,3364.3,3537.3,3619.8,3750.8,3887.3,3880.7,3839.6,3938.3,4112.9,4169.4,4016.2,4094.6,4230.1,4394.9,4484.8,4367.4,4317.7,4124.3,4092.5,4260.2,4372.9,4471.5,4582.6,4700.6,4817.5,4882.3,4818.6,4847.7,4918.3,5076,5221.1,5296.4,5392.5,5482.1,5563.6,5624.7,5542.6,5445,5397.7,5408.4,5426.7,5435.8,5428,5362.4,5072.7,5034.7
619.3,642.5,676,699.6,720.4,748.2,762.5,774.4,812,851.9,886.9,899.7,931.1,971.6,1035.7,1088,1138.1,1201.2,1216.9,1170.7,1180.3,1165.3,1124.4,1108.5,1131.5,1163.8,1183.9,1199.1,1209.9,1235.2,1267.8,1304,1341.9,1380.9,1428.5,1449.2,1476.7,1493.9,1473.6,1445.3,1461.4,1499.5,1540,1569.2,1592.7,1541.8,1530.3
573.8,608.3,640.4,652.2,679.1,708.7,710.6,728.8,774.7,816.2,838.2,837.3,878.5,936.9,1009.2,1056,1044.5,1018.7,961.1,966.7,1006.9,1030,1058.5,1100.1,1152.8,1205.8,1255.7,1253.5,1276.5,1317.6,1372.5,1428.2,1484.8,1536.8,1562.5,1586,1617.9,1605.5,1585.3,1574.3,1606.7,1654.5,1703.5,1731.3,1718.4,1612.5,1602
3777.1,3917.5,4077.1,4171.3,4263.5,4374.9,4351.6,4291.3,4400,4506.5,4514.6,4435.8,4512.8,4565.2,4716.2,4806.1,4753.1,4728.9,4580.1,4524.3,4654.8,4730.3,4790.9,4915.1,5041.7,5138.5,5172.9,5086.3,5078.3,5125.6,5195.1,5255.8,5308.9,5409.1,5497.5,5588.8,5694,5685.2,5643.5,5614,5646.9,5704.9,5758.8,5800.7,5802.1,5618,5623.6
303.8,316.3,329.9,338.3,343,346.4,344,342.8,358.1,365.9,367,349.2,366.7,381.7,395.8,399.9,398.3,401.4,390.5,396.4,416.4,429.2,442.6,451.9,459.4,461.9,454,424.1,424.2,430,434.2,438.9,440.7,450,458,465.5,476.7,478.4,479.4,484.3,488.5,491,493.3,492.6,481.9,460.5,459.1
651.5,686,734.9,754.5,782.9,819.8,842,862.6,920.3,984,1015.8,982.6,1038.1,1081.7,1137.5,1176,1188.8,1196.5,1162.3,1189,1262.5,1296.2,1338,1392.2,1449,1499.7,1542,1511.5,1527.1,1569.6,1606.7,1646.2,1677.6,1722.8,1786,1833.4,1862.1,1825.3,1806.5,1809.6,1835.4,1868.9,1909.2,1947.5,1928.8,1816,1812.1
152.3,155.6,160.1,163.9,167.9,173,175.4,179,189.9,199.1,206.6,209.3,218.6,226.6,236.6,241.3,238,236.1,230.2,235.3,247,249.4,251.9,256.9,266.1,276,288.5,296,307.8,317.7,330.6,341.9,347,353,360.2,370.2,377.9,378.7,377.5,378.4,383.7,390.1,398.6,406.5,411.4,403.7,403.2
1045.5,1108.5,1184.4,1218.8,1264,1309.8,1327.6,1356.8,1450.1,1531.2,1558.2,1505.8,1575.4,1648.1,1737,1777.3,1746.6,1755.4,1703.1,1719,1812.1,1867.8,1929.8,2011.7,2092.1,2167.2,2196,2185.9,2247.7,2331.3,2426,2502.6,2537.3,2587.7,2642.4,2689.4,2732.9,2688.3,2664.4,2662.7,2706.1,2743.1,2782.7,2797.4,2774.8,2619.9,2615.3
2808,2932.4,3108.7,3259.3,3424.3,3597.1,3625,3683.5,3884.4,4141.7,4360.3,4462.9,4683.7,4906.8,5271.6,5601.8,5851.3,6180,6263.4,6193.6,6492.3,6663.1,6564.2,6516.9,6677.8,6840,7101.3,7181.1,7275.4,7487.9,7757.5,8029.3,8262.9,8613.7,8943.4,9160.1,9431.7,9513.8,9415.8,9369.8,9496.7,9739.5,10064.6,10392.9,10604.5,10304.5,10340.9
293.2,299.8,317.4,326.6,335.1,348.2,356.9,369.3,393,414.8,434.1,440.3,462.8,488.7,525.4,548.4,550.8,558,560.9,567,601.2,624.4,634.1,640,660,691.1,723.6,745.3,768.7,809.8,859.7,907.6,954.4,993.5,1023.2,1048.5,1075.4,1081.3,1073.4,1074.1,1104.3,1148,1203.7,1253.3,1252.5,1188.8,1182.5
113.7,121.3,130.8,136.3,140.3,145.5,147.9,148.1,153.6,161.3,162.8,162,168.4,178.4,190.6,197.9,200.1,204.3,202.9,206.4,214.9,224.8,234.4,245.6,256.1,261.8,257.7,249.1,251.2,257.4,263.9,270.2,275.1,279.4,285,291.6,298.7,302.1,299.3,299.2,303,305.5,307.7,308.4,307.2,297.3,297.6
1163,1218.9,1285.3,1330.2,1385,1436.4,1518.9,1567.1,1655.5,1753.1,1804.6,1778.6,1848.1,1930.4,2033.5,2115,2157,2160.8,2146.4,2206.9,2333.3,2454.7,2557.7,2680.4,2772.5,2861.9,2894.2,2828.9,2848.4,2918.9,3003.6,3069.7,3135.9,3231.9,3320,3412.4,3516.5,3517,3494.1,3497.5,3583.7,3664.4,3726.5,3761.4,3762.9,3642.2,3638.1
854.8,896.5,988.5,1045.3,1099.3,1120.2,1079.3,1064.4,1100.1,1152.2,1199.1,1225.7,1282.9,1366.9,1485.4,1581.2,1608.3,1612,1568.6,1586.2,1659.6,1710.4,1769.9,1851.8,1941.4,2046.8,2143.1,2177.4,2222.3,2257.1,2304.3,2347,2416,2514.7,2594.8,2648.7,2711.3,2697,2654,2657.5,2701,2777.1,2859.2,2933.6,2958.9,2822.4,2786.4
460.9,476.6,495.2,503.6,508.4,512.3,516.5,520,540.5,561.6,572.4,574.7,596.3,611.5,633.1,658.6,645.9,628.5,607.8,582.4,596.6,597.2,597.5,599,609.8,614.7,630,628.8,639.8,652.4,674.4,687.8,698.6,707.8,719.3,726,735.8,735.3,733.1,727.6,736.9,746.5,756,758.3,762,745.8,746.6
1270.9,1331.7,1394.1,1430.5,1472.1,1525.1,1530.4,1525.4,1580.8,1660.5,1703.4,1676.8,1725.9,1798.9,1887,1960.2,1938.1,1923.2,1866.7,1867.3,1949.2,1983.1,2023.9,2089.6,2168.5,2236.4,2291.5,2302.1,2357.9,2412.7,2490.7,2558.6,2600.6,2655.8,2718,2784,2833.8,2813.9,2782,2773.8,2804.5,2838.3,2861.5,2878.3,2871,2744.1,2728.7
97.2,96.7,97.2,99,102.9,107,108.4,111.1,117.3,126.1,136.5,146,156.6,170.6,187.4,200.7,210.2,223.5,217.7,202.5,204.3,206.9,196.3,183.1,189,192.8,198.5,203.1,205.6,210.4,216.8,219.3,221.1,224.6,228.3,233.1,239.3,245.4,247.9,250,255.4,263.9,277.3,288.8,298.2,286.4,282.9
